experiment,pair_id,model_a,model_b,pair_group,method,fold_records,train_target_cells,test_target_cells,train_near_bi_share,train_bi_gap,train_adjusted_pog_complementarity,train_high_loss_lift_complementarity,train_adjusted_loss_corr_complementarity,train_alignment_c,train_disagreement_d,train_alpha_clipped,train_alpha_lcb_1se,train_alpha_lcb_95,test_alignment_c,test_disagreement_d,test_alpha_clipped,test_pooled_alpha_clipped,test_partner_win_share,method_partner_weight,adjusted_brier,anchor_adjusted_brier,best_single_adjusted_brier,brier_index,gain_vs_anchor,gain_vs_best_single,mean_fold_gain_vs_anchor,mean_fold_gain_vs_best_single,model_adjusted_brier,gain_vs_model,canonical_model_version,model_configuration,primary_configuration
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,cf_lcb_95,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,0.0,0.04185337938780965,0.04185337938780965,0.04043711748278172,79.54961900047749,0.0,-0.035023809638038104,0.0,-0.035314298730864106,0.04048849435987669,-0.033710441682551974,GPT-5-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,cf_linear,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,0.8109245761420374,0.040852605726483755,0.04185337938780965,0.04043711748278172,79.7944470117775,0.02391141828842098,-0.010274922387307968,0.02349821946212058,-0.010494003743584245,0.04048849435987669,-0.008992958922372073,GPT-5-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,ec_w0_56,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,,0.03905160860523604,0.04185337938780965,0.04043711748278172,80.24597351869244,0.06694252228984067,0.03426329480917206,0.06684219608771177,0.03418623477213381,0.04048849435987669,0.0354887426010233,GPT-5-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,log_odds_mean,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,,0.040582875967681835,0.04185337938780965,0.04043711748278172,79.86139946527916,0.030356053411014754,-0.003604571590993854,0.030021042540930062,-0.003769710429598978,0.04048849435987669,-0.0023310723033127746,GPT-5-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,oracle_directional,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,,0.04031655356294545,0.04185337938780965,0.04043711748278172,79.92791703132436,0.03671927685036151,0.0029815161747768835,0.03626803767135359,0.002948167650502892,0.04048849435987669,0.004246658208699127,GPT-5-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,oracle_linear,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,0.809650365564609,0.04034866014637001,0.04185337938780965,0.04043711748278172,79.91992249887433,0.03595215639571294,0.0021875282393552554,0.03550182129308649,0.002154516722702365,0.04048849435987669,0.0034536777847006318,GPT-5-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,partner,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,1.0,0.04048849435987669,0.04185337938780965,0.04043711748278172,79.88546839337985,0.03261110686633105,-0.0012705375727349588,0.03211609650151174,-0.0012413052242114511,0.04048849435987669,0.0,GPT-5-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,piecewise_odds,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,,0.038071833102333995,0.04185337938780965,0.04043711748278172,80.49717086233592,0.09035223298066773,0.0584929027509162,0.09055336743662454,0.0585208146539613,0.04048849435987669,0.0596876049788989,GPT-5-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,simple_mean,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,0.5,0.040786892069373894,0.04185337938780965,0.04043711748278172,79.81089792266104,0.025481510311360506,-0.008649839760242804,0.025175273896295963,-0.008814840738102816,0.04048849435987669,-0.007369938403857004,GPT-5-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,anchor,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,0.0,0.039493101228750924,0.039493101228750924,0.039467629979484053,80.12938369899274,0.0,-0.0006453706310743907,0.0,-0.000680596749898766,0.04504484987977731,0.12324935405143443,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,best_single,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,,0.039467629979484053,0.039493101228750924,0.039467629979484053,80.13594381743674,0.0006449543964485405,0.0,0.0006710997274574472,0.0,0.04504484987977731,0.12381481823512806,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,cf_directional,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,,0.04032036222342597,0.039493101228750924,0.039467629979484053,79.93010922131856,-0.020946974761070474,-0.021605863954465516,-0.020774699440333937,-0.0214552961902327,0.04504484987977731,0.1048840803989976,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,cf_directional_lcb_1se,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,,0.03956975872883194,0.039493101228750924,0.039467629979484053,80.11005063676537,-0.0019410352111120742,-0.002587658529305598,-0.0019843658691083782,-0.0026649626190071445,0.04504484987977731,0.12154755017628302,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,cf_lcb_1se,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,0.007007013079888761,0.0395219633881032,0.039493101228750924,0.039467629979484053,80.12206546685658,-0.0007308152171971573,-0.0013766574949494693,-0.0007471295550585765,-0.0014277263049573426,0.04504484987977731,0.12260861133768779,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,cf_lcb_95,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,0.0005714443576008782,0.039494721646370315,0.039493101228750924,0.039467629979484053,80.12897155396459,-4.103039692946635e-05,-0.0006864275078170167,-4.1946338117323244e-05,-0.0007225430880160893,0.04504484987977731,0.123213380624423,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,cf_linear,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,0.1346602498501592,0.04002098688023401,0.039493101228750924,0.039467629979484053,79.99870384164024,-0.013366528205153674,-0.0140205252009711,-0.013344203960083548,-0.014024800709982313,0.04504484987977731,0.11153024181347623,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,ec_w0_56,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,,0.03834561186127194,0.039493101228750924,0.039467629979484053,80.42105483643012,0.0290554383367497,0.02842881923225084,0.02892296516169274,0.028287442618753805,0.04504484987977731,0.14872372838149844,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,log_odds_mean,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,,0.03943790314159334,0.039493101228750924,0.039467629979484053,80.14354575985104,0.0013976640334692665,0.0007531954137141859,0.0011512171897308603,0.0004964584762917564,0.04504484987977731,0.1244747568955977,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,oracle_directional,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,,0.03901773330544108,0.039493101228750924,0.039467629979484053,80.24942376747035,0.012036733214655105,0.011399130737691531,0.011917707112473426,0.01125864349604259,0.04504484987977731,0.13380256767249385,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,oracle_linear,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,0.14324967397151447,0.03930425119100888,0.039493101228750924,0.039467629979484053,80.17699915657357,0.004781848775263067,0.004139564208950471,0.004762008974656701,0.004100571397707353,0.04504484987977731,0.12744184305397468,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,partner,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,1.0,0.04504484987977731,0.039493101228750924,0.039467629979484053,78.79098839047091,-0.14057515055274317,-0.14131124425744318,-0.14110284924530161,-0.14177394897275908,0.04504484987977731,0.0,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,piecewise_odds,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,,0.037539833100095975,0.039493101228750924,0.039467629979484053,80.62861141325186,0.04945846408316429,0.04884501249226721,0.0493766162025912,0.04875197300165316,0.04504484987977731,0.16661209438397265,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Mini-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values),gpt,simple_mean,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,0.5,0.04062358040030517,0.039493101228750924,0.039467629979484053,79.8479819285341,-0.028624725240145473,-0.029288569428212428,-0.028875420673645305,-0.02953726066273528,0.04504484987977731,0.09815260770703668,GPT-5-Mini-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Nano-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values),gpt,anchor,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,0.0,0.039493101228750924,0.039493101228750924,0.039493101228750924,80.12938369899274,0.0,0.0,0.0,0.0,0.10327432703520253,0.6175903308932806,GPT-5-Nano-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-Nano-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values),gpt,best_single,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,,0.039493101228750924,0.039493101228750924,0.039493101228750924,80.12938369899274,0.0,0.0,0.0,0.0,0.10327432703520253,0.6175903308932806,GPT-5-Nano-2025-08-07,zero shot with freeze values,1
